t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
24000,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24060,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24120,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24180,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24240,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24300,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24360,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24420,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24480,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24540,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24600,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24660,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24720,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24780,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24840,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24900,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
24960,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25020,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25080,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25140,12,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25200,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25260,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25320,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25380,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25440,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25500,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25560,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25620,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25680,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25740,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25800,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25860,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25920,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
25980,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26040,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26100,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26160,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26220,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26280,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26340,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26400,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26460,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26520,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26580,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26640,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26700,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26760,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26820,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26880,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
26940,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27000,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27060,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27120,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27180,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27240,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27300,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27360,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27420,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27480,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27540,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27600,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27660,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27720,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27780,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27840,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27900,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
27960,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28020,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28080,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28140,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28200,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28260,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28320,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28380,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28440,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28500,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28560,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28620,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28680,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28740,13,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28800,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28860,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28920,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
28980,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29040,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29100,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29160,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29220,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29280,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29340,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
29400,14,,600.0,671.0,600.0,71.00000000000001,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,176.0,176.0,0.0,80.0,0.0,80.0,154.0,154.0,0.0,65.0,0.0,65.0,99.00000000000001,28.0,71.00000000000001,55.0,0.0,55.0
